Issues / Notes	Ontology ID	parent class	Equivalence axiom	Subclass axiom	label	definition	references	definition source	alternative label	Reported	term tracker item	entity type	created	parent class ID	is about label	alt definition	is about	comment	example of usage	contributor	curation status	editor note	database cross reference	see also	Subclass ID	Subclass label	english exact synonym	english broad synonym	english narrow synonym	english related synonym	Dbxref
	GENEPIO:0101786	protein symbol (MPOX)			Opg091 protein (MPOX)	A protein symbol that denotes the Nlpc/p60 superfamily protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377073.1,GeneID:72551486
	GENEPIO:0101787	protein symbol (MPOX)			Opg092 protein (MPOX)	A protein symbol that denotes the Assembly protein G7 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377074.1,GeneID:72551487
	GENEPIO:0101788	protein symbol (MPOX)			Opg093 protein (MPOX)	A protein symbol that denotes the Late transcription factor VLTF-1 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377075.1,GeneID:72551488
	GENEPIO:0101789	protein symbol (MPOX)			Opg094 protein (MPOX)	A protein symbol that denotes the Myristylated protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377076.1,GeneID:72551489
	GENEPIO:0101790	protein symbol (MPOX)			Opg095 protein (MPOX)	A protein symbol that denotes the IMV membrane protein L1R (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377077.1,GeneID:72551490
	GENEPIO:0101791	protein symbol (MPOX)			Opg096 protein (MPOX)	A protein symbol that denotes the Crescent membrane and immature virion formation protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377078.1,GeneID:72551491
	GENEPIO:0101792	protein symbol (MPOX)			Opg097 protein (MPOX)	A protein symbol that denotes the Internal virion L3/FP4 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377079.1,GeneID:72551492
	GENEPIO:0101793	protein symbol (MPOX)			Opg098 protein (MPOX)	A protein symbol that denotes the Nucleic acid binding protein VP8/L4R (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377080.1,GeneID:72551493
	GENEPIO:0101794	protein symbol (MPOX)			Opg099 protein (MPOX)	A protein symbol that denotes the Membrane protein CL5 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377081.1,GeneID:72551494
	GENEPIO:0101795	protein symbol (MPOX)			Opg100 protein (MPOX)	A protein symbol that denotes the IMV membrane protein J1 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377082.1,GeneID:72551495
	GENEPIO:0101796	protein symbol (MPOX)			Opg101 protein (MPOX)	A protein symbol that denotes the Thymidine kinase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377083.1,GeneID:72551496
	GENEPIO:0101797	protein symbol (MPOX)			Opg102 protein (MPOX)	A protein symbol that denotes the Cap-specific mRNA protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377084.1,GeneID:72551497
	GENEPIO:0101798	protein symbol (MPOX)			Opg103 protein (MPOX)	A protein symbol that denotes the DNA-directed RNA polymerase subunit protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377085.1,GeneID:72551498
	GENEPIO:0101799	protein symbol (MPOX)			Opg104 protein (MPOX)	A protein symbol that denotes the Myristylated protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377086.1,GeneID:72551499
	GENEPIO:0101800	protein symbol (MPOX)			Opg105 protein (MPOX)	A protein symbol that denotes the DNA-dependent RNA polymerase subunit rpo147 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377087.1,GeneID:72551500
	GENEPIO:0101801	protein symbol (MPOX)			Opg106 protein (MPOX)	A protein symbol that denotes the Tyr/ser protein phosphatase (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377088.1,GeneID:72551501
	GENEPIO:0101802	protein symbol (MPOX)			Opg107 protein (MPOX)	A protein symbol that denotes the Entry-fusion complex essential component protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377089.1,GeneID:72551502
	GENEPIO:0101803	protein symbol (MPOX)			Opg108 protein (MPOX)	A protein symbol that denotes the IMV heparin binding surface protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377090.1,GeneID:72551503
	GENEPIO:0101804	protein symbol (MPOX)			Opg109 protein (MPOX)	A protein symbol that denotes the RNA polymerase-associated transcription-specificity factor RAP94 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377091.1,GeneID:72551504
	GENEPIO:0101805	protein symbol (MPOX)			Opg110 protein (MPOX)	A protein symbol that denotes the Late transcription factor VLTF-4 (1) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377092.1,GeneID:72551505
	GENEPIO:0101806	protein symbol (MPOX)			Opg111 protein (MPOX)	A protein symbol that denotes the DNA topoisomerase type I protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377093.1,GeneID:72551506
	GENEPIO:0101807	protein symbol (MPOX)			Opg112 protein (MPOX)	A protein symbol that denotes the Late protein H7 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377094.1,GeneID:72551507
	GENEPIO:0101808	protein symbol (MPOX)			Opg113 protein (MPOX)	A protein symbol that denotes the mRNA capping enzyme large subunit protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377095.1,GeneID:72551508
	GENEPIO:0101809	protein symbol (MPOX)			Opg114 protein (MPOX)	A protein symbol that denotes the Virion protein D2 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377096.1,GeneID:72551509
	GENEPIO:0101810	protein symbol (MPOX)			Opg115 protein (MPOX)	A protein symbol that denotes the Virion core protein D3 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377097.1,GeneID:72551510
	GENEPIO:0101811	protein symbol (MPOX)			Opg116 protein (MPOX)	A protein symbol that denotes the Uracil DNA glycosylase superfamily protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377098.1,GeneID:72551511
	GENEPIO:0101812	protein symbol (MPOX)			Opg117 protein (MPOX)	A protein symbol that denotes the NTPase (1) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377099.1,GeneID:72551512
	GENEPIO:0101813	protein symbol (MPOX)			Opg118 protein (MPOX)	A protein symbol that denotes the Early transcription factor 70 kDa subunit protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377100.1,GeneID:72551513
	GENEPIO:0101814	protein symbol (MPOX)			Opg119 protein (MPOX)	A protein symbol that denotes the RNA polymerase subunit RPO18 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377101.1,GeneID:72551514
	GENEPIO:0101815	protein symbol (MPOX)			Opg120 protein (MPOX)	A protein symbol that denotes the Carbonic anhydrase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377102.1,GeneID:72551515
	GENEPIO:0101816	protein symbol (MPOX)			Opg121 protein (MPOX)	A protein symbol that denotes the NUDIX domain protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377103.1,GeneID:72551516
	GENEPIO:0101817	protein symbol (MPOX)			Opg122 protein (MPOX)	A protein symbol that denotes the MutT motif protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377104.1,GeneID:72551517
	GENEPIO:0101818	protein symbol (MPOX)			Opg123 protein (MPOX)	A protein symbol that denotes the Nucleoside triphosphatase I protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377105.1,GeneID:72551518
	GENEPIO:0101819	protein symbol (MPOX)			Opg124 protein (MPOX)	A protein symbol that denotes the mRNA capping enzyme small subunit protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377106.1,GeneID:72551519
	GENEPIO:0101820	protein symbol (MPOX)			Opg125 protein (MPOX)	A protein symbol that denotes the Rifampicin resistance protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377107.1,GeneID:72551520
	GENEPIO:0101821	protein symbol (MPOX)			Opg126 protein (MPOX)	A protein symbol that denotes the Late transcription factor VLTF-2 (2) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377108.1,GeneID:72551521
	GENEPIO:0101822	protein symbol (MPOX)			Opg127 protein (MPOX)	A protein symbol that denotes the Late transcription factor VLTF-3 (1) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377109.1,GeneID:72551522
	GENEPIO:0101823	protein symbol (MPOX)			Opg128 protein (MPOX)	A protein symbol that denotes the S-S bond formation pathway protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377110.1,GeneID:72551523
	GENEPIO:0101824	protein symbol (MPOX)			Opg129 protein (MPOX)	A protein symbol that denotes the Virion core protein P4b (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377111.1,GeneID:72551524
	GENEPIO:0101825	protein symbol (MPOX)			Opg130 protein (MPOX)	A protein symbol that denotes the A5L protein-like (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377112.1,GeneID:72551525
	GENEPIO:0101826	protein symbol (MPOX)			Opg131 protein (MPOX)	A protein symbol that denotes the DNA-directed RNA polymerase 19 kDa subunit protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377113.1,GeneID:72551526
	GENEPIO:0101827	protein symbol (MPOX)			Opg132 protein (MPOX)	A protein symbol that denotes the Virion morphogenesis protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377114.1,GeneID:72551527
	GENEPIO:0101828	protein symbol (MPOX)			Opg133 protein (MPOX)	A protein symbol that denotes the Early transcription factor 82 kDa subunit protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377115.1,GeneID:72551528
	GENEPIO:0101829	protein symbol (MPOX)			Opg134 protein (MPOX)	A protein symbol that denotes the Intermediate transcription factor VITF-3 (1) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377116.1,GeneID:72551529
	GENEPIO:0101830	protein symbol (MPOX)			Opg135 protein (MPOX)	A protein symbol that denotes the IMV membrane protein A9 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377117.1,GeneID:72551530
	GENEPIO:0101831	protein symbol (MPOX)			Opg136 protein (MPOX)	A protein symbol that denotes the Virion core protein P4a (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377118.1,GeneID:72551531
	GENEPIO:0101832	protein symbol (MPOX)			Opg137 protein (MPOX)	A protein symbol that denotes the Viral membrane formation protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377119.1,GeneID:72551532
	GENEPIO:0101833	protein symbol (MPOX)			Opg138 protein (MPOX)	A protein symbol that denotes the A12 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377120.1,GeneID:72551533
	GENEPIO:0101834	protein symbol (MPOX)			Opg139 protein (MPOX)	A protein symbol that denotes the IMV membrane protein A13L (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377121.1,GeneID:72551534
	GENEPIO:0101835	protein symbol (MPOX)			Opg140 protein (MPOX)	A protein symbol that denotes the IMV membrane protein A14 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377122.1,GeneID:72551535
	GENEPIO:0101836	protein symbol (MPOX)			Opg141 protein (MPOX)	A protein symbol that denotes the DUF1029 domain protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377123.1,GeneID:72551536
	GENEPIO:0101837	protein symbol (MPOX)			Opg142 protein (MPOX)	A protein symbol that denotes the Core protein A15 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377124.1,GeneID:72551537
	GENEPIO:0101838	protein symbol (MPOX)			Opg143 protein (MPOX)	A protein symbol that denotes the Myristylated protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377125.1,GeneID:72551538
	GENEPIO:0101839	protein symbol (MPOX)			Opg144 protein (MPOX)	A protein symbol that denotes the IMV membrane protein P21 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377126.1,GeneID:72551539
	GENEPIO:0101840	protein symbol (MPOX)			Opg145 protein (MPOX)	A protein symbol that denotes the DNA helicase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377127.1,GeneID:72551540
	GENEPIO:0101841	protein symbol (MPOX)			Opg146 protein (MPOX)	A protein symbol that denotes the Zinc finger-like protein (1) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377128.1,GeneID:72551541
	GENEPIO:0101842	protein symbol (MPOX)			Opg147 protein (MPOX)	A protein symbol that denotes the IMV membrane protein A21 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377129.1,GeneID:72551542
	GENEPIO:0101843	protein symbol (MPOX)			Opg148 protein (MPOX)	A protein symbol that denotes the DNA polymerase processivity factor protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377130.1,GeneID:72551543
	GENEPIO:0101844	protein symbol (MPOX)			Opg149 protein (MPOX)	A protein symbol that denotes the Holliday junction resolvase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377131.1,GeneID:72551544
	GENEPIO:0101845	protein symbol (MPOX)			Opg150 protein (MPOX)	A protein symbol that denotes the Intermediate transcription factor VITF-3 (2) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377132.1,GeneID:72551545
	GENEPIO:0101846	protein symbol (MPOX)			Opg151 protein (MPOX)	A protein symbol that denotes the DNA-dependent RNA polymerase subunit rpo132 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377133.1,GeneID:72551546
	GENEPIO:0101847	protein symbol (MPOX)			Opg153 protein (MPOX)	A protein symbol that denotes the Orthopoxvirus A26L/A30L protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377134.1,GeneID:72551547
	GENEPIO:0101848	protein symbol (MPOX)			Opg154 protein (MPOX)	A protein symbol that denotes the IMV surface fusion protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377135.1,GeneID:72551548
	GENEPIO:0101849	protein symbol (MPOX)			Opg155 protein (MPOX)	A protein symbol that denotes the Envelope protein A28 homolog (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377136.1,GeneID:72551549
	GENEPIO:0101850	protein symbol (MPOX)			Opg156 protein (MPOX)	A protein symbol that denotes the DNA-directed RNA polymerase 35 kDa subunit protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377137.1,GeneID:72551550
	GENEPIO:0101851	protein symbol (MPOX)			Opg157 protein (MPOX)	A protein symbol that denotes the IMV membrane protein A30 (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377138.1,GeneID:72551551
	GENEPIO:0101852	protein symbol (MPOX)			Opg158 protein (MPOX)	A protein symbol that denotes the A32.5L protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377139.1,GeneID:72551552
	GENEPIO:0101853	protein symbol (MPOX)			Opg159 protein (MPOX)	A protein symbol that denotes the CPXV166 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377140.1,GeneID:72551553
	GENEPIO:0101854	protein symbol (MPOX)			Opg160 protein (MPOX)	A protein symbol that denotes the ATPase A32 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377141.1,GeneID:72551554
	GENEPIO:0101855	protein symbol (MPOX)			Opg161 protein (MPOX)	A protein symbol that denotes the EEV glycoprotein (1) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377142.1,GeneID:72551555
	GENEPIO:0101856	protein symbol (MPOX)			Opg162 protein (MPOX)	A protein symbol that denotes the EEV glycoprotein (2) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377143.1,GeneID:72551556
	GENEPIO:0101857	protein symbol (MPOX)			Opg163 protein (MPOX)	A protein symbol that denotes the MHC class II antigen presentation inhibitor protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377144.1,GeneID:72551557
	GENEPIO:0101858	protein symbol (MPOX)			Opg164 protein (MPOX)	A protein symbol that denotes the IEV transmembrane phosphoprotein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377145.1,GeneID:72551558
	GENEPIO:0101859	protein symbol (MPOX)			Opg165 protein (MPOX)	A protein symbol that denotes the CPXV173 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377146.1,GeneID:72551559
	GENEPIO:0101860	protein symbol (MPOX)			Opg166 protein (MPOX)	A protein symbol that denotes the hypothetical protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010415322.1,GeneID:72551560
	GENEPIO:0101861	protein symbol (MPOX)			Opg167 protein (MPOX)	A protein symbol that denotes the CD47-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377147.1,GeneID:72551561
	GENEPIO:0101862	protein symbol (MPOX)			Opg170 protein (MPOX)	A protein symbol that denotes the Chemokine binding protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377148.1,GeneID:72551562
	GENEPIO:0101863	protein symbol (MPOX)			Opg171 protein (MPOX)	A protein symbol that denotes the Profilin domain protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377149.1,GeneID:72551563
	GENEPIO:0101864	protein symbol (MPOX)			Opg172 protein (MPOX)	A protein symbol that denotes the Type-I membrane glycoprotein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377150.1,GeneID:72551564
	GENEPIO:0101865	protein symbol (MPOX)			Opg173 protein (MPOX)	A protein symbol that denotes the MPXVgp154 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377151.1,GeneID:72551565
	GENEPIO:0101866	protein symbol (MPOX)			Opg174 protein (MPOX)	A protein symbol that denotes the Hydroxysteroid dehydrogenase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377152.1,GeneID:72551566
	GENEPIO:0101867	protein symbol (MPOX)			Opg175 protein (MPOX)	A protein symbol that denotes the Copper/zinc superoxide dismutase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377153.1,GeneID:72551567
	GENEPIO:0101868	protein symbol (MPOX)			Opg176 protein (MPOX)	A protein symbol that denotes the Bcl-2-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377154.1,GeneID:72551568
	GENEPIO:0101869	protein symbol (MPOX)			Opg178 protein (MPOX)	A protein symbol that denotes the Thymidylate kinase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377155.1,GeneID:72551569
	GENEPIO:0101870	protein symbol (MPOX)			Opg180 protein (MPOX)	A protein symbol that denotes the DNA ligase (2) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377156.1,GeneID:72551570
	GENEPIO:0101871	protein symbol (MPOX)			Opg181 protein (MPOX)	A protein symbol that denotes the M137R protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377157.1,GeneID:72551571
	GENEPIO:0101872	protein symbol (MPOX)			Opg185 protein (MPOX)	A protein symbol that denotes the Hemagglutinin protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377158.1,GeneID:72551572
	GENEPIO:0101873	protein symbol (MPOX)			Opg187 protein (MPOX)	A protein symbol that denotes the Ser/thr kinase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377159.1,GeneID:72551573
	GENEPIO:0101874	protein symbol (MPOX)			Opg188 protein (MPOX)	A protein symbol that denotes the Schlafen (1) protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377160.1,GeneID:72551574
	GENEPIO:0101875	protein symbol (MPOX)			Opg189 protein (MPOX)	A protein symbol that denotes the Ankyrin repeat protein (25) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377161.1,GeneID:72551575
	GENEPIO:0101876	protein symbol (MPOX)			Opg190 protein (MPOX)	A protein symbol that denotes the EEV type-I membrane glycoprotein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377162.1,GeneID:72551576
	GENEPIO:0101877	protein symbol (MPOX)			Opg191 protein (MPOX)	A protein symbol that denotes the Ankyrin-like protein (46) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377163.1,GeneID:72551577
	GENEPIO:0101878	protein symbol (MPOX)			Opg192 protein (MPOX)	A protein symbol that denotes the Virulence protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377164.1,GeneID:72551578
	GENEPIO:0101879	protein symbol (MPOX)			Opg193 protein (MPOX)	A protein symbol that denotes the Soluble interferon-gamma receptor-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377165.1,GeneID:72551579
	GENEPIO:0101880	protein symbol (MPOX)			Opg195 protein (MPOX)	A protein symbol that denotes the Intracellular viral protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377166.1,GeneID:72551580
	GENEPIO:0101881	protein symbol (MPOX)			Opg197 protein (MPOX)	A protein symbol that denotes the CPXV205 protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377167.1,GeneID:72551581
	GENEPIO:0101882	protein symbol (MPOX)			Opg198 protein (MPOX)	A protein symbol that denotes the Ser/thr kinase protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377168.1,GeneID:72551582
	GENEPIO:0101883	protein symbol (MPOX)			Opg199 protein (MPOX)	A protein symbol that denotes the Serpin protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377169.1,GeneID:72551583
	GENEPIO:0101884	protein symbol (MPOX)			Opg200 protein (MPOX)	A protein symbol that denotes the Bcl-2-like protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377170.1,GeneID:72551584
	GENEPIO:0101885	protein symbol (MPOX)			Opg204 protein (MPOX)	A protein symbol that denotes the IFN-alpha/beta-receptor-like secreted glycoprotein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377172.1,GeneID:72551585
	GENEPIO:0101886	protein symbol (MPOX)			Opg205 protein (MPOX)	A protein symbol that denotes the Ankyrin repeat protein (44) (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377173.1,GeneID:72551586
	GENEPIO:0101887	protein symbol (MPOX)			Opg208 protein (MPOX)	A protein symbol that denotes the Serpin protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377174.1,GeneID:72551587
	GENEPIO:0101888	protein symbol (MPOX)			Opg209 protein (MPOX)	A protein symbol that denotes the Virulence protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377175.1,GeneID:72551588
	GENEPIO:0101889	protein symbol (MPOX)			Opg210 protein (MPOX)	A protein symbol that denotes the B22R family protein (MPOX).						Instance	2024-09-02T20:03:59.988Z							https://orcid.org/0000-0002-0548-891X											GenBank:YP_010377176.1,GeneID:72551589
